# Catalogo delle compagnie: da designatore ICAO a nome dell'operatore.
#
#   codice[/codice],forma breve,nome completo
#
# Questo file NON e' tuo: viene rifatto a ogni aggiornamento
# e le modifiche andrebbero perse. Le tue correzioni vanno in
# compagnie.csv, che vince sempre su questo.
#
# Fonte: vradarserver/standing-data (CC0, pubblico dominio).
# 5904 voci.
TME,Aero Taxi del,Aero Taxi del Centro de Mexico
TMG,Tri-MG Intra Asia,Tri-MG Intra Asia Airlines
TMH,Taxis Turisticos,Taxis Turisticos Marakame
TMI,Tamir Airways,Tamir Airways
TMK,Tomahawk Airways,Tomahawk Airways
TML,Transports et,Transports et Travaux Aériens de Madagascar
TMM,TMC Airlines,TMC Airlines
TMN,Tasman Cargo,Tasman Cargo Airlines
TMP,Arizona Express,Arizona Express Airlines
TMQ,TRAM,TRAM
TMR,Timberline Air,Timberline Air
TMS,Temsco Helicopters,Temsco Helicopters
TMT,Titan Airways Malta,Titan Airways Malta
TMX,Tramon Air,Tramon Air
TMY,Transportes Aéreos,Transportes Aéreos del Mundo Maya
TMZ,Transporte Amazonai,Transporte Amazonair
TNB,Trans Air-Benin,Trans Air-Benin
TNC,National Aviation,National Aviation Consultants
TND,Aero Taxis Cessna,Aero Taxis Cessna
TNE,Taxis Aéreos del,Taxis Aéreos del Noroeste
TNF,Transafricaine,Transafricaine
TNG,Tennessee Air,Tennessee Air National Guard 164th Airlift Group
TNI,Transair Internatio,Transair International Linhas Aéreas
TNL,Tengeriyn Ulaach,Tengeriyn Ulaach Shine
TNO,Aerotransporte de,Aerotransporte de Carga Union
TNP,Transped Aviation,Transped Aviation
TNR,Tanana Air Services,Tanana Air Services
TNT,Trans North Turbo,Trans North Turbo Air
TNU,TransNusa,TransNusa
TNV,Transnorthern,Transnorthern
TNW,Trans Nation,Trans Nation Airways
TNX,Trener,Trener Ltd
TNY,Twin Town Leasing,Twin Town Leasing Company
TNZ,Texel Air Australas,Texel Air Australasia
TOB,Tobruk Air,Tobruk Air
TOC,Aerotropical,Aerotropical
TOF,RAF Topcliffe,RAF Topcliffe Flying Training Unit
TOH,Air Tomisko,Air Tomisko
TOJ,TOJ Airlines,TOJ Airlines
TOK,Airlines PNG,Airlines PNG
TOL,Tol-Air Services,Tol-Air Services
TOM,TUI Airways,TUI Airways
TON,Aero Tonala,Aero Tonala
TOP,Top Air,Top Air
TOR,FlyGTA Airlines,FlyGTA Airlines
TOS,Tropic Air,Tropic Air
TOT,Totavia,Totavia
TOW,Air Tanker Services,Air Tanker Services
TOX,Neosiam Airways,Neosiam Airways
TOY,Toyo Aviation,Toyo Aviation
TPA,TAMPA,TAMPA
TPB,Aero Tropical,Aero Tropical
TPC,Air Calédonie,Air Calédonie
TPD,Top Speed,Top Speed
TPF,Taxis Aéreos del,Taxis Aéreos del Pacífico
TPG,Transportes Aéreos,Transportes Aéreos Pegaso
TPK,Air Horizon,Air Horizon
TPL,TAR Interpilot,TAR Interpilot
TPM,Transpaís Aéreo,Transpaís Aéreo
TPN,Transportación,Transportación Aérea del Norte
TPO,Aero Taxi del,Aero Taxi del Potosi
TPP,Transpac Express,Transpac Express
TPR,Taxis Aéreos De,Taxis Aéreos De Parral
TPS,TAPSA Transportes,TAPSA Transportes Aéreos Petroleros
TPT,Transportes Aéreo,Transportes Aéreo del Sureste
TPU,Taca Perú (Avianca),Taca Perú (Avianca)
TPV,Thai Pacific,Thai Pacific Airlines Business
TPX,Transportes Aéreos,Transportes Aéreos De Xalapa
TPY,Trans-Provincial,Trans-Provincial Airlines
TPZ,Transportes La Paz,Transportes La Paz
TQF,United Kingdom,United Kingdom Royal VIP Flights
TQM,JM Family Aviation,JM Family Aviation
TQN,Taquan Air Services,Taquan Air Services
TQQ,Tarco Aviation,Tarco Aviation
TQR,Transportación,Transportación Aérea De Querétaro
TQS,Aeroturquesa,Aeroturquesa
TRA,Transavia,Transavia
TRB,Ukraine Transavia,Ukraine Transavia
TRC,Trans Air Charter,Trans Air Charter
TRD,Trans Island Air,Trans Island Air
TRF,Taxi Air Fret,Taxi Air Fret
TRG,TRAGSA (Medios,TRAGSA (Medios Aéreos)
TRH,Airmark Aviation,Airmark Aviation
TRI,Executive Flight,Executive Flight Operations Ontario Government
TRJ,Trans Euro Air,Trans Euro Air
TRK,Turkish Airlines,Turkish Airlines General Aviation
TRL,Starlite Aviation,Starlite Aviation
TRM,Transport Aerien,Transport Aerien de Mauritanie
TRN,Servicios Aéreos,Servicios Aéreos Corporativos
TRO,Tropic Airlines-Air,Tropic Airlines-Air Molokai
TRP,Maryland State,Maryland State Police
TRQ,Turdus Airways,Turdus Airways
TRR,Tramson,Tramson Limited
TRS,AirTran Airways,AirTran Airways
TRT,Trans Arabian Air,Trans Arabian Air Transport
TRU,Triangle Airline,Triangle Airline (Uganda)
TRW,Transwestern,Transwestern Airlines of Utah
TRY,Tristar Airlines,Tristar Airlines
TSA,Transair France,Transair France
TSC,Air Transat,Air Transat
TSD,TAF-Linhas Aéreas,TAF-Linhas Aéreas
TSG,Trans-Air-Congo,Trans-Air-Congo
TSH,Regional 1,Regional 1
TSI,Transport'air,Transport'air
TSJ,Trast Aero,Trast Aero
TSK,Trast Aero,Trast Aero
TSL,Thai Aviation,Thai Aviation Services
TSM,Trans Sayegh,Trans Sayegh Airport Services
TSN,Trans-Air Services,Trans-Air Services
TSO,Transaero Airlines,Transaero Airlines
TSP,Transportes Aéreos,Transportes Aéreos Inter
TSQ,airtransse,airtransse
TSR,Trans Service,Trans Service Airlift
TSS,Tri-State Aero,Tri-State Aero
TST,TRAST,TRAST
TSU,Gulf & Caribbean,Gulf & Caribbean Cargo / Contract Air Cargo
TSV,Tropair Airservices,Tropair Airservices
TSW,Transwings,Transwings
TSX,Thai Star Airlines,Thai Star Airlines
TSY,Tristar Air,Tristar Air
TTA,TTA - Sociedade de,TTA - Sociedade de Transporte e Trabalho Aéreo
TTB,Aerolíneas Turístic,Aerolíneas Turísticas del Caribe
TTC,Transteco,Transteco
TTE,Avcenter,Avcenter
TTF,224th Flight Unit,224th Flight Unit
TTH,Tarhan Tower,Tarhan Tower Airlines
TTJ,Tatra Jet,Tatra Jet
TTL,Total Linhas Aéreas,Total Linhas Aéreas
TTM,Societe Tout,Societe Tout Transport Mauritanien
TTN,Absolute Flight,Absolute Flight Services
TTP,Triple O Aviation,Triple O Aviation
TTR,Transportaciones Y,Transportaciones Y Servicios Aéreos
TTS,Transporte Aéreo,Transporte Aéreo Técnico Ejecutivo
TTW,Tigerair Taiwan,Tigerair Taiwan
TUA,Turkmenistan,Turkmenistan Airlines
TUC,Turismo Aéreo de,Turismo Aéreo de Chile
TUD,Flight Alaska,Flight Alaska
TUI,TUIfly,TUIfly
TUK,Ocean Wings Commute,Ocean Wings Commuter Service
TUL,Tulpar Air,Tulpar Air
TUM,Tyumenspecavia,Tyumenspecavia
TUO,Taxi Aéreo Turístic,Taxi Aéreo Turístico
TUP,Aviastar-Tu,Aviastar-Tu
TUR,ATUR,ATUR
TUS,ABSA Cargo,ABSA Cargo
TUX,TunisAir Express,TunisAir Express
TUY,Línea Turística,Línea Turística Aereotuy
TUZ,Tuna Aero,Tuna Aero
TVA,Trans America,Trans America Airlines
TVF,Transavia France,Transavia France
TVH,Trabajos Aéreos,Trabajos Aéreos Vascongados
TVI,Tiramavia,Tiramavia
TVJ,Thai Vietjet Air,Thai Vietjet Air
TVL,Smartwings Hungary,Smartwings Hungary
TVO,Transavio,Transavio
TVP,Smartwings Poland,Smartwings Poland
TVQ,Smartwings Slovakia,Smartwings Slovakia
TVR,Terra Avia,Terra Avia
TVS,Smartwings,Smartwings
TVV,Travira Air,Travira Air
TWB,T'Way Air,T'Way Air
TWE,Transwede Airways,Transwede Airways
TWF,247 Jet,247 Jet Ltd
TWG,Air-Taxi Europe,Air-Taxi Europe
TWI,Tailwind Airlines,Tailwind Airlines
TWJ,Twinjet Aircraft,Twinjet Aircraft Sales
TWL,Tradewinds Aviation,Tradewinds Aviation
TWM,Transairways,Transairways
TWN,Avialeasing Aviatio,Avialeasing Aviation
TWO,Twente Airlines,Twente Airlines
TWW,Trans Air Welwitchi,Trans Air Welwitchia
TWY,Solairus Aviation,Solairus Aviation
TXA,Texair Charter,Texair Charter
TXB,Bell Helicopter,Bell Helicopter Textron
TXC,TransAVIAexport,TransAVIAexport Airlines
TXD,Aerotaxis del,Aerotaxis del Noroeste
TXE,Transilvania,Transilvania Express
TXF,Aerotaxis Alfe,Aerotaxis Alfe
TXG,7Air Cargo,7Air Cargo
TXI,Aereotaxis,Aereotaxis
TXJ,Brilliant Jet,Brilliant Jet
TXL,Texel Air,Texel Air
TXM,Taxi Aéreo de,Taxi Aéreo de México
TXN,Texas National,Texas National Airlines
TXO,Taxis Aéreos de,Taxis Aéreos de Sinaloa
TXR,Taxirey,Taxirey
TXS,Texas Airlines,Texas Airlines
TXT,Texas Air Charters,Texas Air Charters
TXU,ATESA Aerotaxis,ATESA Aerotaxis Ecuatorianos
TXV,Puerto Vallarta,Puerto Vallarta Taxi Aéreo
TXX,Austin Express,Austin Express
TXZ,Tex Star Air,Tex Star Air Freight
TYA,Nordstar Airlines,Nordstar Airlines
TYF,Tayflite,Tayflite
TYG,Trygg-Flyg,Trygg-Flyg
TYJ,Tyrolean Jet,Tyrolean Jet Services Malta
TYW,Tyrol Air Ambulance,Tyrol Air Ambulance
TZA,Aero Tomza,Aero Tomza
TZE,Transporte Aéreo,Transporte Aéreo Ernesto Saenz
TZK,Tajikstan,Tajikstan
TZP,ZIPAIR Tokyo,ZIPAIR Tokyo
TZS,The Cargo Airlines,The Cargo Airlines
TZT,Air Zambezi,Air Zambezi
TZU,Servicios Aéreos,Servicios Aéreos Tamazula
UAA,University Air,University Air Squadron
UAB,United Arabian,United Arabian Airlines
UAC,United Air Charters,United Air Charters
UAD,University Air,University Air Squadron
UAE,Emirates,Emirates
UAF,United Arab Emirate,United Arab Emirates Air Force
UAG,Union Aviation,Union Aviation
UAH,Air Experience,"Air Experience Flight, Cranwell"
UAI,Union Africaine,Union Africaine des Transports
UAJ,University Air,University Air Squadron
UAK,Kiev Aviation Plant,Kiev Aviation Plant
UAL,United Airlines,United Airlines
UAR,Aerostar Airlines,Aerostar Airlines
UAS,University Air,University Air Squadron
UBA,Myanmar National,Myanmar National Airlines
UBD,UR Airlines,UR Airlines
UBE,Bees Airline,Bees Airline
UBG,US-Bangla Airlines,US-Bangla Airlines
UBT,Norse Atlantic,Norse Atlantic Airways UK
UCA,CommuteAir,CommuteAir
UCC,Uganda Air Cargo,Uganda Air Cargo
UCG,Uniworld Air Cargo,Uniworld Air Cargo
UCH,US Airports Air,US Airports Air Charter
UCK,Air Division of,Air Division of the Eastern Kazakhstan Region
UCO,Ucoaviacion,Ucoaviacion
UCR,Aero-Charter,Aero-Charter Ukraine
UCS,United Carriers,United Carriers Systems
UDA,Psudiklat Perhubung,Psudiklat Perhubungan Udara/PLP
UDC,DonbassAero,DonbassAero
UDN,Dniproavia,Dniproavia
UEA,Chengdu Airlines,Chengdu Airlines
UED,Air LA,Air LA
UEE,United Eagle,United Eagle
UEJ,Jetcorp,Jetcorp
UES,Ues-Avia Aircompany,Ues-Avia Aircompany
UFA,State Flight,State Flight Academy of Ukraine
UFS,United Feeder,United Feeder Service
UGA,Air Uganda,Air Uganda
UGC,Urgemer Canarias,Urgemer Canarias
UGD,Uganda Airlines,Uganda Airlines
UGJ,UG Jet,UG Jet
UGL,Inter-Island Air,Inter-Island Air
UGN,Yuzhnaya Aircompany,Yuzhnaya Aircompany
UGP,Shar Ink,Shar Ink
UHL,Ukrainian Helicopte,Ukrainian Helicopters
UHS,Ulyanovsk Higher,Ulyanovsk Higher Civil Aviation School
UIA,Uni Air,Uni Air
UJR,Universal Jet,Universal Jet Rental de Mexico
UJT,Universal Jet,Universal Jet Aviation
UKA,Buzzaway,Buzzaway Limited
UKI,UK International,UK International Airlines
UKL,Ukraine Air Allianc,Ukraine Air Alliance
UKM,UM Airlines,UM Airlines
UKN,Ukraine Air Enterpr,Ukraine Air Enterprise
UKP,United Kingdom,United Kingdom Home Office
UKR,Air Ukraine,Air Ukraine
UKS,Ukrainian Cargo,Ukrainian Cargo Airways
UKU,Second Sverdlovsk,Second Sverdlovsk Air Enterprise
UKW,Lviv Airlines,Lviv Airlines
ULC,Albinati Aviation,Albinati Aviation
ULH,Ultimate HELI,Ultimate HELI
ULS,Ultra Air,Ultra Air
ULT,Ultrair,Ultrair
UMA,Líneas Aéreas del,Líneas Aéreas del Humaya
UMB,Air Umbria,Air Umbria
UMK,Yuzhmashavia,Yuzhmashavia
UMS,Unitemp-M,Unitemp-M
UNA,Business Aviation,Business Aviation Asia
UNC,Uni-Fly,Uni-Fly
UND,Atuneros Unidos de,Atuneros Unidos de California
UNF,Union Flights,Union Flights
UNI,Unicair,Unicair
UNJ,Universal Jet,Universal Jet
UNR,Rivne Universal,Rivne Universal Avia
UNS,Unsped Paket,Unsped Paket Servisi
UNT,Servicios Aéreos,Servicios Aéreos Universitarios
UNU,Unifly Servizi,Unifly Servizi Aerei
UNY,Lund University,Lund University School of Aviation
UPA,Air Foyle,Air Foyle
UPL,Ukrainian Pilot,Ukrainian Pilot School
UPS,United Parcel,United Parcel Service
URA,Aircompany Rosavia,Aircompany Rosavia
URG,Air Urga,Air Urga
URJ,Star Air,Star Air
URN,Turan Air,Turan Air
URO,European Cargo,European Cargo
URP,ARP 410 Airlines,ARP 410 Airlines
URR,Aurora Airlines,Aurora Airlines
URS,Silk Road Cargo,Silk Road Cargo Business
URV,Uraiavia,Uraiavia
URY,Century Aviation,Century Aviation
USA,Silk Avia,Silk Avia LLC
USB,Tusheti,Tusheti
USC,AirNet Express,AirNet Express
USF,USAfrica Airways,USAfrica Airways
USJ,US Jet,US Jet
USK,Skif-Air,Skif-Air
USN,Smarkand Aero,Smarkand Aero Servise
UST,Austro Aéreo,Austro Aéreo
USW,Special Aviation,Special Aviation Works
USX,US Express,US Express
USY,USC,USC
UTA,UTair Aviation,UTair Aviation
UTG,UTAGE,UTAGE
UTM,TAPC Aviatrans,TAPC Aviatrans Aircompany
UTN,Skyline Express,Skyline Express Airlines
UTP,Uni-Top Airlines,Uni-Top Airlines
UTR,Utair South Africa,Utair South Africa
UTS,Ukrainian State,Ukrainian State Air Traffic Service Enterprise
UTT,Transarabian,Transarabian Transportation Services
UTU,Urartu-Air,Urartu-Air
UTX,Avfinity,Avfinity
UTY,Alliance Airlines,Alliance Airlines
UVA,Universal Airways,Universal Airways
UVG,Universal Airlines,Universal Airlines
UVL,Universal Air,Universal Air
UVM,Uvavemex,Uvavemex
UVN,United Aviation,United Aviation
UVS,Air Universal,Air Universal
UVT,Auvia Air,Auvia Air
UYA,Yute Air Alaska,Yute Air Alaska
UZA,Constanta Airline,Constanta Airline
UZB,Uzbekistan Airways,Uzbekistan Airways
UZP,Panorama Airways,Panorama Airways
UZS,Air Samarkand,Air Samarkand
UZU,SpaceBee Airlines,SpaceBee Airlines
VAA,Van Air Europe,Van Air Europe
VAB,Airtrans,Airtrans Ltd
VAC,Vacationair,Vacationair
VAD,Aero Taxi Los,Aero Taxi Los Valles
VAE,Air Evans,Air Evans
VAG,Vietravel Airlines,Vietravel Airlines
VAI,Avalair,Avalair
VAJ,Avcon Jet San,Avcon Jet San Marino
VAL,Voyageur Airways,Voyageur Airways
VAM,Ameravia,Ameravia
VAN,Caravan Air,Caravan Air
VAP,Phuket Air,Phuket Air
VAS,ATRAN Cargo Airline,ATRAN Cargo Airlines
VAT,Visionair,Visionair
VAV,Angkor Air,Angkor Air
VAW,Fly2Sky,Fly2Sky
VAZ,Airlines 400,Airlines 400
VBA,V Bird Airlines,V Bird Airlines Netherlands
VBB,ALK Airlines,ALK Airlines
VBC,AVB-2004,AVB-2004 Ltd
VBD,V-Berd-Avia,V-Berd-Avia
VBG,North-West Air,North-West Air Transport Company - Vyborg
VBH,Virgin Blue Holding,Virgin Blue Holdings
VBW,Air Burkina,Air Burkina
VCA,VICA - Viacao,VICA - Viacao Charter Aéreos
VCG,Catreus,Catreus
VCH,Consorcio Helitec,Consorcio Helitec
VCI,CI-Tours,CI-Tours
VCJ,Avcon Jet Malta,Avcon Jet Malta
VCM,Volare Air Charter,Volare Air Charter Company
VCN,Execujet Charter,Execujet Charter
VCR,Cruiser Linhas,Cruiser Linhas Aéreas
VCT,Viscount Air,Viscount Air Service
VCV,Conviasa,Conviasa
VCX,Ocean Airlines,Ocean Airlines
VDA,Volga-Dnepr Airline,Volga-Dnepr Airlines
VDO,Servicios Aéreos,Servicios Aéreos Avandaro
VDR,Air Vardar,Air Vardar
VEA,Vega Airlines,Vega Airlines
VEC,Vensecar Internacio,Vensecar Internacional
VEE,Victor Echo,Victor Echo
VEG,Aerovega,Aerovega
VEI,Virgin Express,Virgin Express Ireland
VEJ,Aero Ejecutivos,Aero Ejecutivos
VEN,Transaven,Transaven
VER,Almaver,Almaver
VES,Vieques Air Link,Vieques Air Link
VFC,VASCO,VASCO
VFT,VZ Flights,VZ Flights
VGA,Air Vegas,Air Vegas
VGC,Vanguardia en,Vanguardia en Aviación en Colima
VGD,Vanguard Airlines,Vanguard Airlines
VGF,Aerovista Gulf,Aerovista Gulf Express
VGN,Virgin Nigeria,Virgin Nigeria Airways
VGO,Sabaidee Airways,Sabaidee Airways
VGS,Stichting Vliegscho,Stichting Vliegschool 16Hoven
VGV,Vologda State Air,Vologda State Air Enterprise
VHA,VH-Air Industrie,VH-Air Industrie
VHM,VHM Schul-und-Chart,VHM Schul-und-Charterflug
VHT,Corporate Flight,Corporate Flight International
VIB,Vibroair Flugservic,Vibroair Flugservice
VIC,VIP Servicios,VIP Servicios Aéreos Ejecutivos
VID,Aviaprad,Aviaprad
VIE,VIP Empresarial,VIP Empresarial
VIF,VIF Luftahrt,VIF Luftahrt
VIG,Vega Aviation,Vega Aviation
VIH,Vichi,Vichi
VIK,Viking Airlines,Viking Airlines
VIL,V I Airlink,V I Airlink
VIM,Air VIA,Air VIA
VIN,Vinair - Helicopter,Vinair - Helicoptereos
VIO,Aviator.S5,Aviator.S5
VIP,TAG Aviation UK,TAG Aviation UK
VIR,Virgin Atlantic,Virgin Atlantic
VIV,VivaAerobús,VivaAerobús
VIZ,Aerovis Airlines,Aerovis Airlines
VJA,Vista America,Vista America
VJC,VietJet Air,VietJet Air
VJE,AvJet Routing,AvJet Routing
VJH,VistaJet Germany,VistaJet Germany
VJM,Viajes Ejecutivos,Viajes Ejecutivos Mexicanos
VJT,Vistajet,Vistajet
VKA,Vulkan Air,Vulkan Air
VKG,Sunclass Airlines,Sunclass Airlines
VLA,Valan International,Valan International Cargo Charter
VLE,Volare Airlines,Volare Airlines
VLF,DFS UK,DFS UK Limited
VLG,Vueling Airlines,Vueling Airlines
VLI,Avolar Aerolíneas,Avolar Aerolíneas
VLJ,VallJet,VallJet
VLK,Vladivostok Air,Vladivostok Air
VLL,RAF Valley SAR,RAF Valley SAR Training Unit
VLN,Valan,Valan Limited
VLO,Varig Logística,Varig Logística
VLR,Aerolíneas Villaver,Aerolíneas Villaverde
VLS,Aero Virel,Aero Virel
VLT,Vertical-T Air,Vertical-T Air Company
VLU,Valuair,Valuair
VLV,Avialift Vladivosto,Avialift Vladivostok
VLX,Biz Jet Charter,Biz Jet Charter
VLZ,Volare Aviation,Volare Aviation (Guernsey)
VMA,Vero Monmouth,Vero Monmouth Airlines
VME,Aviación Comercial,Aviación Comercial de América
VMM,Grupo Vuelos,Grupo Vuelos Mediterraneo
VMP,Execujet Scandinavi,Execujet Scandinavia
VMR,Aero Vilamoura,Aero Vilamoura
VNA,Empresa Aviación,Empresa Aviación Interamericana
VNE,Venezolana,Venezolana
VNG,Aero Servicios,Aero Servicios Vanguardia
VNK,Vipport Joint,Vipport Joint Stock Company
VNR,Avantair,Avantair
VNT,Avient Air Zambia,Avient Air Zambia
VOA,Viaggio Air,Viaggio Air
VOC,Volaris Costa Rica,Volaris Costa Rica
VOE,Volotea,Volotea
VOG,Voyager Airlines,Voyager Airlines
VOI,Volaris,Volaris
VOL,Blue Chip Jet,Blue Chip Jet
VOR,Flight Calibration,Flight Calibration Services
VOS,Volaris El Salvador,Volaris El Salvador
VOZ,Virgin Australia,Virgin Australia
VPB,Veteran Air,Veteran Air
VPC,Panaviatic,Panaviatic
VPE,Viva Air Perú,Viva Air Perú
VPV,VIP-Avia,VIP-Avia
VQI,Flyme (Villa Air),Flyme (Villa Air)
VRA,Vertair,Vertair
VRB,Silverback Cargo,Silverback Cargo Freighters
VRC,Taxi de Veracruz,Taxi de Veracruz
VRD,Virgin America,Virgin America
VRE,Air Cote d'Ivoire,Air Cote d'Ivoire
VRH,Varesh Airlines,Varesh Airlines
VRI,Aerotaxi Villa Rica,Aerotaxi Villa Rica
VRL,Voar Lda,Voar Lda
VRN,VRG Linhas Aéreas,VRG Linhas Aéreas
VRO,Aerovitro,Aerovitro
VRS,Sirvair,Sirvair
VRT,Averitt Air Charter,Averitt Air Charter
VSA,Avstar Aviation,Avstar Aviation
VSB,Vickers,Vickers Limited
VSC,Aeronautic de Los,Aeronautic de Los Pirineos
VSG,AirClass Airways,AirClass Airways
VSN,Vision Airways,Vision Airways Corporation
VSO,Voronezh Aircraft,Voronezh Aircraft Manufacturing Society
VSP,VASP,VASP
VSR,Aviostart,Aviostart AS
VSS,Virign Islands,Virign Islands Seaplane Shuttle
VSV,Scat Air,Scat Air
VTA,Air Tahiti,Air Tahiti
VTB,Jet Stream Charter,Jet Stream Charter
VTC,Vuelos Especializad,Vuelos Especializados Tollocan
VTE,Contour Airlines,Contour Airlines
VTG,Aviação Transportes,Aviação Transportes Aéreos e Cargas
VTH,Vuelos Corporativos,Vuelos Corporativos de Tehuacan
VTK,Vostok Airlines,Vostok Airlines
VTL,Victor Tagle,Victor Tagle Larrain
VTM,Aeronaves TSM,Aeronaves TSM
VTS,Everts Air,Everts Air
VTT,Avia Trans Air,Avia Trans Air Transport
VTU,Turpial Airlines,Turpial Airlines
VTV,Vointeh,Vointeh
VTX,Verataxis,Verataxis
VTY,Air Midwest,Air Midwest
VUE,AD Aviation,AD Aviation
VUL,Elios,Elios
VUN,Air Ivoire,Air Ivoire
VUO,Aerovuelox,Aerovuelox
VUR,Vuelos Internos,Vuelos Internos Privados VIP
VUS,Vuela Bus,Vuela Bus
VVA,Aviast Air,Aviast Air
VVF,Dunyaya Bakis Hava,Dunyaya Bakis Hava Tasimaciligi
VVG,Aerovilla,Aerovilla
VVM,Viva Macau,Viva Macau
VVV,Valair-Aviaco,Valair-Aviaco
VXG,Avirex,Avirex
VXM,Voluxis San Marino,Voluxis San Marino
VXN,Sunset Aviation,Sunset Aviation
VXP,Avelo Airlines,Avelo Airlines
VXS,Voluxis,Voluxis
VXX,Aviaexpress Aircomp,Aviaexpress Aircompany
VYT,RAF Valley Flying,RAF Valley Flying Training Unit
VYU,Fly Vaayu,Fly Vaayu
VZL,Vzlyet,Vzlyet
VZR,Aviazur,Aviazur
WAA,Westair Aviation,Westair Aviation
WAB,Aero Industries,Aero Industries Inc
WAC,West African Cargo,West African Cargo Airlines
WAD,Waddington FTU,Waddington FTU
WAE,Western Air Express,Western Air Express
WAF,Flamenco Airways,Flamenco Airways
WAG,Wisconsin Air,Wisconsin Air National Guard
WAJ,AirAsia Japan,AirAsia Japan
WAK,Wings of Alaska,Wings of Alaska
WAL,World Atlantic,World Atlantic Airlines
WAM,Air Taxi &amp;,Air Taxi &amp; Cargo
WAN,Wataniya Airways,Wataniya Airways
WAP,Arrow Panama,Arrow Panama
WAR,NZ Warbirds Associa,NZ Warbirds Association
WAS,Walsten Air Service,Walsten Air Services
WAT,Wings Air Transport,Wings Air Transport
WAU,Wizz Air Ukraine,Wizz Air Ukraine
WAV,Warbelow's Air,Warbelow's Air Ventures
WAW,Wings Airways,Wings Airways
WAY,Airways,Airways
WBA,Finncomm Airlines,Finncomm Airlines
WBR,Multi-Aero,Multi-Aero
WCA,West Coast Airways,West Coast Airways
WCB,West Africa Airline,West Africa Airlines
WCC,Sport Air Travel,Sport Air Travel
WCG,West Coast Airlines,West Coast Airlines
WCM,World Cargo Airline,World Cargo Airlines
WCO,Columbia Helicopter,Columbia Helicopters
WCP,Primaris Airlines,Primaris Airlines
WCR,West Caribbean,West Caribbean Costa Rica
WCW,West Caribbean,West Caribbean Airways
WCY,Viking Express,Viking Express
WDA,Wimbi Dira Airways,Wimbi Dira Airways
WDE,Pallas Aviation,Pallas Aviation
WDG,Ministry of Agricul,"Ministry of Agriculture, Fisheries and Food"
WDK,Oxford Air Services,Oxford Air Services
WDL,WDL Aviation,WDL Aviation
WDR,Air Net Private,Air Net Private Charter
WDS,Four Winds Aviation,Four Winds Aviation
WDY,Phoenix Airline,Phoenix Airline Services
WEA,White Eagle Aviatio,White Eagle Aviation
WEB,WebJet Linhas,WebJet Linhas Aéreas
WEC,Universal Airlines,Universal Airlines
WEL,"Veles, Ukrainian","Veles, Ukrainian Aviation Company"
WEN,WestJet Encore,WestJet Encore
WES,Rainbow Internation,Rainbow International Airlines
WET,NORDIC Sky,NORDIC Sky
WEV,Victoria Internatio,Victoria International Airways
WEW,Rise Air,Rise Air
WEX,Wings Express,Wings Express
WFC,Swift Copters,Swift Copters
WFD,BAE Systems,BAE Systems
WFH,Wanfeng General,Wanfeng General Aviation
WFL,World2Fly,World2Fly
WFO,Wilbur's Flight,Wilbur's Flight Operations
WGA,Vega Air Company,Vega Air Company
WGN,Western Global,Western Global Airlines
WGP,Williams Grand,Williams Grand Prix Engineering
WGS,Airwings oy,Airwings oy
WGT,Lion Air Services,Lion Air Services
WHE,Leonardo,Leonardo
WHR,Hummingbird Helicop,Hummingbird Helicopter Service
